rank,slug,canonical_name,downloads,installs,stars,source,category,publisher,publisher_verified,certified_name,upstream_url,created_at,updated_at,version,description,description_zh
677,alice-investment-idea-generation,@org-r64ixwde/alice-investment-idea-generation,830,0,1,enterprise,professional,万得信息,true,万得信息技术股份有限公司,,2026-07-03,2026-09-15,1.0.2,调用万得 Alice Agent 的「投资标的创意与筛选」专业技能，可从全市场主动发掘投资机会，支持量化因子筛选与主题驱动扫描。用户可按行业、市值、地区和投资风格提出需求，系统将自动完成标的筛选、可比公司对标和估值分析，输出包含投资逻辑、催化剂和风险提示的结构化投资创意报告。首次使用前需访问 https://alice.wind.com.cn/settings?tab=account 注册并登录 ,调用万得 Alice Agent 的「投资标的创意与筛选」专业技能，可从全市场主动发掘投资机会，支持量化因子筛选与主题驱动扫描。用户可按行业、市值、地区和投资风格提出需求，系统将自动完成标的筛选、可比公司对标和估值分析，输出包含投资逻辑、催化剂和风险提示的结构化投资创意报告。首次使用前需访问 https://alice.wind.com.cn/settings?tab=account 注册并登录 
678,kunlun-ielts,@kunlungrowth/kunlun-ielts,828,0,0,enterprise,education,昆仑增长,true,昆仑增长（深圳）技术有限公司,,2026-08-03,2026-09-15,1.2.1,雅思从水平诊断、听说读写分科突破到模考与报名策略的雅思备考端到端工作台。 也适用于以下说法：雅思备考、雅思培训、雅思口语、雅思写作、雅思提分、雅思机经、雅思自学。 覆盖链路：水平诊断 → 分科突破 → 词汇语法 → 模考校准 → 报名策略 → 临场。 内置方法论：弱科优先法、写作四项改写法、口语结构化、精听三遍法。 能力模块：水平诊断、听力突破、阅读突破、写作突破、口语突破、模考校准、报名临场。 ,雅思从水平诊断、听说读写分科突破到模考与报名策略的雅思备考端到端工作台。 也适用于以下说法：雅思备考、雅思培训、雅思口语、雅思写作、雅思提分、雅思机经、雅思自学。 覆盖链路：水平诊断 → 分科突破 → 词汇语法 → 模考校准 → 报名策略 → 临场。 内置方法论：弱科优先法、写作四项改写法、口语结构化、精听三遍法。 能力模块：水平诊断、听力突破、阅读突破、写作突破、口语突破、模考校准、报名临场。 
679,cn-xlsx-helper,@kunlungrowth/cn-xlsx-helper,825,0,0,enterprise,office-efficiency,昆仑增长,true,昆仑增长（深圳）技术有限公司,,2026-07-27,2026-09-15,1.0.0,Excel/XLSX 中文助手：用 openpyxl 创建与处理中文 Excel——公式、数据验证、条件格式、图表、数据清洗与透视。覆盖日报/台账/对账单/销售表等场景，给可直接运行的脚本。,Excel/XLSX 中文助手：用 openpyxl 创建与处理中文 Excel——公式、数据验证、条件格式、图表、数据清洗与透视。覆盖日报/台账/对账单/销售表等场景，给可直接运行的脚本。
680,humanizer-ultra,@laoxi/humanizer-ultra,825,0,10,enterprise,content-creation,劳希,true,上海劳希科技有限公司,,2026-08-17,2026-09-15,1.0.1,中文「去AI味 + 注入人味」一体化引擎，市面上少见的「减法+加法双引擎」做法：不只删AI痕迹，还会反向注入真人语感，改完的稿子是「真的有活人味」，不是无菌无味。按机器人指纹扫描识别AI高频词、万能深刻句式、虚假客观、空洞升华、结构套路、节奏力竭、连接词过度、情感缺失等痕迹。差异化优势：13类场景×每场景专属AI痕迹表（汇报的套话和网文的病分开治）；轻度/中度/重度自动分级避免过度改写，带收敛终止,中文「去AI味 + 注入人味」一体化引擎，市面上少见的「减法+加法双引擎」做法：不只删AI痕迹，还会反向注入真人语感，改完的稿子是「真的有活人味」，不是无菌无味。按机器人指纹扫描识别AI高频词、万能深刻句式、虚假客观、空洞升华、结构套路、节奏力竭、连接词过度、情感缺失等痕迹。差异化优势：13类场景×每场景专属AI痕迹表（汇报的套话和网文的病分开治）；轻度/中度/重度自动分级避免过度改写，带收敛终止
681,ixhlink-skills-novel-gen,@ixhlink/ixhlink-skills-novel-gen,821,0,4,enterprise,content-creation,星华智联科技,true,莆田市星华智联科技有限公司,,2026-06-29,2026-09-15,1.0.0,多平台中文网文分章节创作助手。支持番茄、七猫、起点、晋江、纵横、飞卢、豆瓣、知乎盐选等主流平台，按平台自动适配章节字数、节奏模式与润色风格。支持悬疑/言情/奇幻/科幻/历史等题材，10-200章长篇创作，结尾设置悬念钩子，深度润色去除AI痕迹；当用户要求：写网文、创作小说、分章节写作、连续剧情、章节悬念、长篇小说、番茄/起点/晋江小说时使用。,多平台中文网文分章节创作助手。支持番茄、七猫、起点、晋江、纵横、飞卢、豆瓣、知乎盐选等主流平台，按平台自动适配章节字数、节奏模式与润色风格。支持悬疑/言情/奇幻/科幻/历史等题材，10-200章长篇创作，结尾设置悬念钩子，深度润色去除AI痕迹；当用户要求：写网文、创作小说、分章节写作、连续剧情、章节悬念、长篇小说、番茄/起点/晋江小说时使用。
682,short-video-ops,@org-fq6oz6ky/short-video-ops,820,0,2,enterprise,content-creation,婵梦科技,true,杭州婵梦传媒科技有限公司,,2026-07-15,2026-09-15,1.0.0,覆盖短视频账号定位、选题策划、脚本生成、剪辑SOP、评论运营、对标追踪、数据复盘、IP打造和投流获客。,覆盖短视频账号定位、选题策划、脚本生成、剪辑SOP、评论运营、对标追踪、数据复盘、IP打造和投流获客。
683,weaver-e10-yimiaoban,@org-vsc9dz4y/weaver-e10-yimiaoban,815,0,0,enterprise,business-ops,泛微网络科技股份有限公司,true,泛微网络科技股份有限公司,,2026-08-24,2026-09-15,1.0.5,泛微E10易秒办即时通讯。即时通讯又可以称之为工作消息，聊天消息。包含消息功能、群组功能、会话功能。消息功能包含：发送单聊消息、发送群聊消息、拉取单聊消息、拉取群聊消息、消息撤回、拉取系统消息。群组功能包含：搜索群聊、创建群、群加人、群踢人、退群、群解散。会话功能包含：拉取会话列表。,泛微E10易秒办即时通讯。即时通讯又可以称之为工作消息，聊天消息。包含消息功能、群组功能、会话功能。消息功能包含：发送单聊消息、发送群聊消息、拉取单聊消息、拉取群聊消息、消息撤回、拉取系统消息。群组功能包含：搜索群聊、创建群、群加人、群踢人、退群、群解散。会话功能包含：拉取会话列表。
684,cue-omni-reader,@org-y1eh5fyg/cue-omni-reader,815,0,14,enterprise,office-efficiency,北京感易智能科技有限公司,true,北京感易智能科技有限公司,,2026-07-30,2026-09-15,1.2.8,输入URL或上传文件（PDF/Office/图片/扫描件/音视频/网页/压缩包等不限定文件格式），将任意文档/文件/网页内容解析为Markdown，即插即用、默认不落盘，具有极高隐私保护。可精准还原文档目录结构和复杂表格结构，适用于高精度高性能要求的文档处理OCR任务；可将音视频内容一键解析转化为文字稿，并具备画面视觉理解能力，适用于视频转脚本、主流视频网站url提取ppt等场景。,输入URL或上传文件（PDF/Office/图片/扫描件/音视频/网页/压缩包等不限定文件格式），将任意文档/文件/网页内容解析为Markdown，即插即用、默认不落盘，具有极高隐私保护。可精准还原文档目录结构和复杂表格结构，适用于高精度高性能要求的文档处理OCR任务；可将音视频内容一键解析转化为文字稿，并具备画面视觉理解能力，适用于视频转脚本、主流视频网站url提取ppt等场景。
685,frontend-dev-guidelines,@org-02qudk26/frontend-dev-guidelines,812,0,0,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-09-15,1.0.0,面向现代 React + TypeScript 应用的有主见的（opinionated）前端开发标准。涵盖 Suspense 优先的数据获取、懒加载、基于功能的,面向现代 React + TypeScript 应用的有主见的（opinionated）前端开发标准。涵盖 Suspense 优先的数据获取、懒加载、基于功能的
686,tencent-cloud-rum-skill,@tencent-adm/tencent-cloud-rum-skill,811,49,2,enterprise,data-analysis,腾讯云 RUM 团队,true,腾讯科技（深圳）有限公司,,2026-04-04,2026-09-15,1.0.3,查询腾讯云 RUM 数据，分析 Web 性能（LCP/FCP/WebVitals），排查 JS/Promise 报错，分析 API 延迟与错误率，诊断静态资源加载慢，查看 PV/UV。支持 RUM-APM 关联分析。不适用于：纯后端性能、原生移动端性能、非腾讯云 RUM 平台。,查询腾讯云 RUM 数据，分析 Web 性能（LCP/FCP/WebVitals），排查 JS/Promise 报错，分析 API 延迟与错误率，诊断静态资源加载慢，查看 PV/UV。支持 RUM-APM 关联分析。不适用于：纯后端性能、原生移动端性能、非腾讯云 RUM 平台。
687,amazon-ecommerce-image-generator,@org-hrbvpoen/amazon-ecommerce-image-generator,808,0,0,enterprise,design-media,胜算云科技（南通）有限公司,true,胜算云科技（南通）有限公司,,2026-08-06,2026-09-15,1.0.0,【胜算云出品】一键上传白底商品图，自动生成 8 张专业级亚马逊风格电商套图。包含：主图 品牌价值图 KV 图 卖点图 场景图 功能优势图 细节图 尺寸图,【胜算云出品】一键上传白底商品图，自动生成 8 张专业级亚马逊风格电商套图。包含：主图 品牌价值图 KV 图 卖点图 场景图 功能优势图 细节图 尺寸图
688,seedance-video-gen-redfox,@redfox-data/seedance-video-gen-redfox,808,0,2,enterprise,design-media,红狐数据,false,,,2026-06-05,2026-09-15,1.0.1,基于 Seedance 2.0 模型的 AI 视频生成器，输入关键词/描述文案即可生成 MP4 视频。支持文生视频、分辨率/比例/时长控制、预置虚拟人像引用。使用 Seedance 视频生成、AI 视频、text-to-video 时调用此 Skill。,基于 Seedance 2.0 的 AI 视频生成器，只需输入关键词即可生成 MP4 视频。支持文生视频、分辨率/比例/时长控制及预设虚拟人像。调用此 Skill 用于 Seedance 视频生成、AI 视频、text‑to‑video。
689,cn-canvas-design,@org-02qudk26/cn-canvas-design,806,0,0,enterprise,design-media,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-09-15,1.0.0,使用设计哲学在 .png 与 .pdf 文档中创作优美的视觉艺术。当用户要求创作海报、艺术品、设计或其他静态作品时使用本技能。创作原创视觉设计，绝不抄袭现有艺术,使用设计哲学在 .png 与 .pdf 文档中创作优美的视觉艺术。当用户要求创作海报、艺术品、设计或其他静态作品时使用本技能。创作原创视觉设计，绝不抄袭现有艺术
690,cdgpt-collection-skill,@tencent-adm/cdgpt-collection-skill,802,0,1,enterprise,professional,腾讯健康组学平台,true,腾讯科技（深圳）有限公司,,2026-06-04,2026-09-15,1.0.5,CD-GPT 生成式生物基础大模型，对 DNA/RNA/蛋白质序列预训练，支持单分子与多分子联合分析的预测与生成。,CD-GPT 生成式生物基础大模型，对 DNA/RNA/蛋白质序列预训练，支持单分子与多分子联合分析的预测与生成。
691,research-pro,@org-09117gim/research-pro,800,13,0,enterprise,business-ops,鱼丁科技,true,北京鱼丁科技有限公司,,2026-04-11,2026-09-15,1.4.5,,你的商业情报顾问。支持 Tavily 引擎搜索，提供 S/A/B/C 四级信源分级与情感化报告生成。适用于市场调研、竞品分析及企业信用查询。
692,strategic-execution-sevensteps,@org-ledklnij/strategic-execution-sevensteps,799,0,5,enterprise,business-ops,朝志咨询,true,上海朝志管理咨询有限公司,,2026-07-21,2026-09-15,5.2.0,"我是你的战略翻译官，把你的战略方向变成团队行动清单。 做了20年战略咨询，我见过两种典型的失败—— 第一种：方向想清楚了，团队各跑各的。 CEO在会议室里讲得热血沸腾，散会之后，采购部继续按老供应商下单，销售部继续推老产品，研发部继续做自己感兴趣的技术。三个月后复盘，每个人都很忙，但没有一个人在打CEO说的那场仗。 第二种：方向都没想清楚，就全员冲锋。 CEO凭直觉说""我们做平台""，团队就开始铺资","我是你的战略翻译官，把你的战略方向变成团队行动清单。 做了20年战略咨询，我见过两种典型的失败—— 第一种：方向想清楚了，团队各跑各的。 CEO在会议室里讲得热血沸腾，散会之后，采购部继续按老供应商下单，销售部继续推老产品，研发部继续做自己感兴趣的技术。三个月后复盘，每个人都很忙，但没有一个人在打CEO说的那场仗。 第二种：方向都没想清楚，就全员冲锋。 CEO凭直觉说""我们做平台""，团队就开始铺资"
693,enterprise-bidding-decision-agent,@org-32m5yxyy/enterprise-bidding-decision-agent,799,0,6,enterprise,business-ops,知了标讯,true,北京百炼智能科技有限公司,,2026-06-24,2026-09-15,2.0.6,企业投标决策智能助手（知了标讯官方）。当用户给出一个具体的招标项目（公告链接/项目标题/招标文件），并希望进行投标决策相关分析时，必须使用此SKILL：该不该投/值不值得投、投标决策、标前分析、竞争对手预测（谁会来投标）、中标概率评估、报价参考/建议报价、采购方倾向分析、废标风险评估。基于知了标讯全网招中标历史数据输出带结论的决策报告。即使用户没有提到「投标决策」，只要涉及某个具体标该不该投、投标,企业投标决策智能助手（知了标讯官方）。当用户给出一个具体的招标项目（公告链接/项目标题/招标文件），并希望进行投标决策相关分析时，必须使用此SKILL：该不该投/值不值得投、投标决策、标前分析、竞争对手预测（谁会来投标）、中标概率评估、报价参考/建议报价、采购方倾向分析、废标风险评估。基于知了标讯全网招中标历史数据输出带结论的决策报告。即使用户没有提到「投标决策」，只要涉及某个具体标该不该投、投标
694,word-doc,@kunlungrowth/word-doc,798,0,0,enterprise,office-efficiency,昆仑增长,true,昆仑增长（深圳）技术有限公司,,2026-08-05,2026-09-15,1.0.0,【Word文档】办公提效落地演示：按场景起草结构清晰、措辞得体的 Word 文档——方案、报告、制度、说明，直接可落稿。昆仑增长企业AI落地服务样例。,【Word文档】办公提效落地演示：按场景起草结构清晰、措辞得体的 Word 文档——方案、报告、制度、说明，直接可落稿。昆仑增长企业AI落地服务样例。
695,recruitment-language,@org-t9iphcmf/recruitment-language,788,0,4,enterprise,business-ops,慧博云通科技股份有限公司-257,true,慧博云通科技股份有限公司,,2026-06-15,2026-09-15,1.0.0,招聘话术指导助手 skill，为招聘人员提供全流程话术支持。覆盖邀约、面试、薪酬谈判、offer 发放等全环节的话术模板；内置 STAR 行为面试提问、追问深挖技巧、面试控场话术；自动敏感话题预警与合规红线检查；反套路/刁钻场景应对（比 offer/施压/质疑公司等）；社保公积金合规应答（自动查询目标城市官方费率，结合法律依据生成专业话术）；支持岗位差异化适配（技术/销售/职能/管理岗）和多语气风,招聘话术指导助手 skill，为招聘人员提供全流程话术支持。覆盖邀约、面试、薪酬谈判、offer 发放等全环节的话术模板；内置 STAR 行为面试提问、追问深挖技巧、面试控场话术；自动敏感话题预警与合规红线检查；反套路/刁钻场景应对（比 offer/施压/质疑公司等）；社保公积金合规应答（自动查询目标城市官方费率，结合法律依据生成专业话术）；支持岗位差异化适配（技术/销售/职能/管理岗）和多语气风
696,douyin-comment-to-demo-clip,@beatra-ai/douyin-comment-to-demo-clip,785,0,1,enterprise,content-creation,beatra,true,乐萱同行科技（深圳）有限公司,,2026-08-23,2026-09-15,0.1.1,抖音评论演示按成片评论里的异议，做成一条可说的演示口播。这个异议转演示和评论口播工作室把抖音异议写成口播稿，再做成2到15秒的演示口播，也适合评论演示视频。,抖音评论演示按成片评论里的异议，做成一条可说的演示口播。这个异议转演示和评论口播工作室把抖音异议写成口播稿，再做成2到15秒的演示口播，也适合评论演示视频。
697,thesis-writing-assistant,@org-6fjq4wei/thesis-writing-assistant,783,0,0,enterprise,professional,郑州锦沣数字科技有限公司,true,郑州锦沣数字科技有限公司,,2026-08-02,2026-09-15,1.0.0,提供论文写作全流程指导，从选题到定稿，帮你写出高质量学术论文。,提供论文写作全流程指导，从选题到定稿，帮你写出高质量学术论文。
698,scbert-skill,@tencent-adm/scbert-skill,782,0,1,enterprise,professional,腾讯健康组学平台,true,腾讯科技（深圳）有限公司,,2026-06-04,2026-09-15,1.0.5,基于腾讯scBERT模型，实现细胞精细注释、新亚群挖掘及Marker筛选，自适应多组织参数，助力肿瘤细胞研究,基于腾讯scBERT模型，实现细胞精细注释、新亚群挖掘及Marker筛选，自适应多组织参数，助力肿瘤细胞研究
699,jy-fund-manager-profile,@user_cc9425b3/jy-fund-manager-profile,781,0,3,enterprise,professional,恒生聚源,true,上海恒生聚源数据服务有限公司,,2026-05-23,2026-09-15,1.0.2,"基于恒生聚源 MCP 金融数据库的基金经理深度画像技能。从投资理念、管理业绩、资产配置风格、选股能力、择时能力、风险控制等多维度对基金经理进行深度剖析，输出《基金经理综合画像报告》。 触发场景：用户输入基金经理姓名或基金代码，需要生成基金经理深度分析报告时使用；或用户询问""某基金经理怎么样""、""分析某基金经理的投资风格""、""基金经理能力评估""时触发。 技能问题示例： - 请生成张坤的基金经理综",基于恒生聚源 MCP 金融数据库的基金经理深度画像技能。从投资理念、管理业绩、资产配置风格、选股能力、择时能力、风险控制等多维度对基金经理进行深度剖析，输出《基金经理综合画像报告》。
700,qianchuanbaokuanykt01,@org-fsaw2bbr/qianchuanbaokuanykt01,780,0,2,enterprise,content-creation,一颗糖重庆网络科技有限公司,true,一颗糖重庆网络科技有限公司,,2026-07-19,2026-09-15,1.0.1,千川爆款视频拆解专家。基于用户提供的视频文件、投放数据和目标定位（直播间引流 或 挂车成交），输出结构化素材诊断报告，包括逐字口播文案、分镜头拆解、黄金3秒钩子分析、脚本结构与节奏、卖点可视化、CTA结尾分析和节奏风格判断，并结合数据给出流量成因与优化建议。当用户需要分析、拆解、诊断抖音、千川、短视频、带货视频、信息流广告、种草视频、挂车成交素材，或提到爆款拆解、素材分析、投流诊断、投流素材、竞品,千川爆款视频拆解专家。基于用户提供的视频文件、投放数据和目标定位（直播间引流 或 挂车成交），输出结构化素材诊断报告，包括逐字口播文案、分镜头拆解、黄金3秒钩子分析、脚本结构与节奏、卖点可视化、CTA结尾分析和节奏风格判断，并结合数据给出流量成因与优化建议。当用户需要分析、拆解、诊断抖音、千川、短视频、带货视频、信息流广告、种草视频、挂车成交素材，或提到爆款拆解、素材分析、投流诊断、投流素材、竞品
701,memory-orchestrator,@zcwl/memory-orchestrator,780,0,1,enterprise,ai-agent,智创未来,true,成都智创未来教育管理合伙企业（有限合伙）,,2026-08-03,2026-09-15,1.0.0,四层记忆架构管理系统，多模式检索与健康度仪表盘，支持并发写入冲突解决。记忆编排器是面向 AI Agent 的智能记忆管理系统，针对分层体系不清、自动摘要质量不稳、 并发写入冲突、缺乏健康度指,四层记忆架构管理系统，多模式检索与健康度仪表盘，支持并发写入冲突解决。记忆编排器是面向 AI Agent 的智能记忆管理系统，针对分层体系不清、自动摘要质量不稳、 并发写入冲突、缺乏健康度指
702,metago-system-design-pay,@metago/metago-system-design-pay,779,0,0,enterprise,dev-programming,元构光年MetaGO,true,元构光年（成都）人工智能科技有限公司,,2026-08-19,2026-09-15,1.0.0,服务端系统设计：架构模式与模块划分、数据模型与接口契约、部署与容量、风险与演进路线。按次付费调用。,服务端系统设计：架构模式与模块划分、数据模型与接口契约、部署与容量、风险与演进路线。按次付费调用。
703,alice-commodity-research-assistant,@org-r64ixwde/alice-commodity-research-assistant,778,0,1,enterprise,professional,万得信息,true,万得信息技术股份有限公司,,2026-07-03,2026-09-15,1.0.2,调用万得 Alice Agent 的「商品智研助手」专业技能，输入期货品种名称或 Wind Code，即可自动生成商品智能研报，覆盖价格走势、基差变化、基本面、远期曲线、资金流向、注册仓单、宏观环境等核心维度，提炼当日核心驱动逻辑与关键变化，为商品研究员、机构投资者和专业交易员提供高效投研支持。首次使用前需访问 https://alice.wind.com.cn/settings?tab=acco,调用万得 Alice Agent 的「商品智研助手」专业技能，输入期货品种名称或 Wind Code，即可自动生成商品智能研报，覆盖价格走势、基差变化、基本面、远期曲线、资金流向、注册仓单、宏观环境等核心维度，提炼当日核心驱动逻辑与关键变化，为商品研究员、机构投资者和专业交易员提供高效投研支持。首次使用前需访问 https://alice.wind.com.cn/settings?tab=acco
704,ecommerce-copy-doctor,@douease/ecommerce-copy-doctor,776,0,9,enterprise,business-ops,抖易团队DouEase,true,山东抖易网络科技有限公司,,2026-07-21,2026-09-15,1.0.0,电商详情页文案优化师。当用户提到详情页、详情页文案、宝贝详情、商品描述、主图文案、主图卖点、五张主图、SKU 文案、电商标题、宝贝标题、标题优化、SEO 标题、关键词优化、搜索流量、卖点提炼、FABE、转化率优化、转化率低、点击率低、上新、新品上架、淘宝、天猫、京东、拼多多、抖店、抖音小店、直播间话术脚本改写、评价维护、差评预防、尺码表文案、活动页文案时使用本技能。能力清单：五张主图信息架构规划（,电商详情页文案优化师。当用户提到详情页、详情页文案、宝贝详情、商品描述、主图文案、主图卖点、五张主图、SKU 文案、电商标题、宝贝标题、标题优化、SEO 标题、关键词优化、搜索流量、卖点提炼、FABE、转化率优化、转化率低、点击率低、上新、新品上架、淘宝、天猫、京东、拼多多、抖店、抖音小店、直播间话术脚本改写、评价维护、差评预防、尺码表文案、活动页文案时使用本技能。能力清单：五张主图信息架构规划（
705,jy-hk-stock-morning-brief-v2,@user_cc9425b3/jy-hk-stock-morning-brief-v2,776,0,0,enterprise,professional,恒生聚源,true,上海恒生聚源数据服务有限公司,,2026-05-27,2026-09-15,1.0.2,【港股资讯早报技能】基于聚源数据 MCP 接口自动生成港股资讯早报。覆盖恒指复盘、板块个股、公司公告、研报观点、南向资金、行业全景、外围市场等核心维度。适用于每个交易日早盘前获取港股市场动态。问题示例：港股早报、恒指复盘、今天港股怎么看、南向资金流向、港股公告速览,【港股资讯早报技能】基于聚源数据 MCP 接口自动生成港股资讯早报。覆盖恒指复盘、板块个股、公司公告、研报观点、南向资金、行业全景、外围市场等核心维度。适用于每个交易日早盘前获取港股市场动态。问题示例：港股早报、恒指复盘、今天港股怎么看、南向资金流向、港股公告速览
706,1688-diagnosis,@daze/1688-diagnosis,773,0,0,enterprise,business-ops,大泽科技,true,福建大泽网络科技有限公司,,2026-08-31,2026-09-15,1.0.0,1688店铺全面诊断报告生成。通过 Python 直连 1688 生意参谋 + 工作台 API 采集数据，生成覆盖店铺概况、流量诊断、商品诊断、客户诊断、服务体验、平台配置 7 大维度的 Markdown 诊断报告。当用户提到 1688 诊断、店铺诊断、1688 数据分析、诊断报告、店铺分析、1688 体检 时触发。,1688店铺全面诊断报告生成。通过 Python 直连 1688 生意参谋 + 工作台 API 采集数据，生成覆盖店铺概况、流量诊断、商品诊断、客户诊断、服务体验、平台配置 7 大维度的 Markdown 诊断报告。当用户提到 1688 诊断、店铺诊断、1688 数据分析、诊断报告、店铺分析、1688 体检 时触发。
707,guosen-stock-market,@guosen-securities/guosen-stock-market,771,0,4,enterprise,professional,国信证券股份有限公司,true,国信证券股份有限公司,,2026-06-05,2026-09-15,1.0.0,本技能由国信证券股份有限公司研发，提供 A 股、港股及主要指数的行情数据查询能力，支持实时与历史行情、资金流向及板块表现等多维度数据获取。,本技能由国信证券股份有限公司研发，提供 A 股、港股及主要指数的行情数据查询能力，支持实时与历史行情、资金流向及板块表现等多维度数据获取。
708,skill-seekers,@org-02qudk26/skill-seekers,771,0,0,enterprise,ai-agent,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-09-15,1.0.0,自动将文档网站、GitHub 仓库和 PDF 在数分钟内转换为 Claude AI 技能。,自动将文档网站、GitHub 仓库和 PDF 在数分钟内转换为 Claude AI 技能。
709,alice-credit-analysis,@org-r64ixwde/alice-credit-analysis,769,0,1,enterprise,professional,万得信息,true,万得信息技术股份有限公司,,2026-07-03,2026-09-15,1.0.2,调用万得 Alice Agent 的「信用分析」专业技能，可对城投、国企、民企、上市公司、金融机构、房地产、债券发行人等各类企业 / 机构主体做系统化信用研究，覆盖主体信用、行业风险、财务健康度、现金流质量、评级对标、违约概率建模等维度，并集成 Wind 风险评分系统，提供更精准的违约概率评估，适用于主体信用评估、债券发行人分析、违约风险判断和信用风险对比等场景。首次使用前需访问 https://,调用万得 Alice Agent 的「信用分析」专业技能，可对城投、国企、民企、上市公司、金融机构、房地产、债券发行人等各类企业 / 机构主体做系统化信用研究，覆盖主体信用、行业风险、财务健康度、现金流质量、评级对标、违约概率建模等维度，并集成 Wind 风险评分系统，提供更精准的违约概率评估，适用于主体信用评估、债券发行人分析、违约风险判断和信用风险对比等场景。首次使用前需访问 https://
710,professional-medical-ppt-slide-production,@baitongai/professional-medical-ppt-slide-production,766,0,6,enterprise,professional,百通AI服务平台,true,北京赛柏蓝科技有限公司,,2026-07-06,2026-09-15,1.0.0,"本技能提供专业化、体系化的医学PPT制作全流程支持。以""KOL学术传播""为核心场景，整合内容策略、视觉设计、合规审查、软植入策略四大能力域，按七阶段流水线推进，确保每一份医学PPT同时具备学术严谨性、视觉专业性与合规安全性。 核心执行原则 合规红线（不可突破） 不生成具体话术、不编写完整幻灯片文本、不替代医学写作 所有建议必须基于获批适应症、已发表数据或公开科学共识 ""软植入""目标是提升记忆度与","本技能提供专业化、体系化的医学PPT制作全流程支持。以""KOL学术传播""为核心场景，整合内容策略、视觉设计、合规审查、软植入策略四大能力域，按七阶段流水线推进，确保每一份医学PPT同时具备学术严谨性、视觉专业性与合规安全性。 核心执行原则 合规红线（不可突破） 不生成具体话术、不编写完整幻灯片文本、不替代医学写作 所有建议必须基于获批适应症、已发表数据或公开科学共识 ""软植入""目标是提升记忆度与"
711,intermediate-accounting-master-v2,@org-fz2yb6lf/intermediate-accounting-master-v2,766,0,0,enterprise,education,贵州虹楠网络科技有限公司,true,贵州虹楠网络科技有限公司,,2026-07-19,2026-09-15,1.1.0,中级会计师考试AI备考导师，独创五大应试方法论+九大执行引擎+六大应试资源库，覆盖会计实务、财务管理、经济法三科全部核心考点。,中级会计师考试AI备考导师，独创五大应试方法论+九大执行引擎+六大应试资源库，覆盖会计实务、财务管理、经济法三科全部核心考点。
712,matlab-zh,@org-02qudk26/matlab-zh,765,0,0,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-09-15,1.0.0,MATLAB 和 GNU Octave 数值计算，用于矩阵运算、数据分析、可视化和科学计算。在编写用于线性代数、信号处理、图像处理、微分方程、优化、统计的 MA,MATLAB 和 GNU Octave 数值计算，用于矩阵运算、数据分析、可视化和科学计算。在编写用于线性代数、信号处理、图像处理、微分方程、优化、统计的 MA
713,alice-broker-top-picks-tracker,@org-r64ixwde/alice-broker-top-picks-tracker,765,0,2,enterprise,professional,万得信息,true,万得信息技术股份有限公司,,2026-07-03,2026-09-15,1.0.1,调用万得 Alice Agent 的「券商金股追踪」专业技能，可汇总主流券商每月发布的金股推荐名单，统计各标的被推荐次数与市场热度，梳理推荐逻辑、行业分布和近月变化趋势，帮助用户快速掌握机构共识标的、券商集中看好的行业主线及重点个股的推荐理由与潜在风险。首次使用前需访问 https://alice.wind.com.cn/settings?tab=account 注册并登录 Alice 账户，获取,调用万得 Alice Agent 的「券商金股追踪」专业技能，可汇总主流券商每月发布的金股推荐名单，统计各标的被推荐次数与市场热度，梳理推荐逻辑、行业分布和近月变化趋势，帮助用户快速掌握机构共识标的、券商集中看好的行业主线及重点个股的推荐理由与潜在风险。首次使用前需访问 https://alice.wind.com.cn/settings?tab=account 注册并登录 Alice 账户，获取
714,kunlun-kaoyan,@kunlungrowth/kunlun-kaoyan,765,0,0,enterprise,education,昆仑增长,true,昆仑增长（深圳）技术有限公司,,2026-08-03,2026-09-15,1.2.1,考研从择校择专业、科目规划到复习节奏与复试调剂的考研全流程规划工作台。 也适用于以下说法：考研备考、考研复习、考研规划、考研调剂、考研复试、考研择校、考研英语。 覆盖链路：自我定位 → 择校择专业 → 科目规划 → 复习节奏 → 真题策略 → 复试调剂 → 心态。 内置方法论：择校三维、三阶段节奏、真题反推法、调剂预案。 能力模块：自我定位、择校择专业、科目规划、复习节奏、真题策略、复试调剂、心态,考研从择校择专业、科目规划到复习节奏与复试调剂的考研全流程规划工作台。 也适用于以下说法：考研备考、考研复习、考研规划、考研调剂、考研复试、考研择校、考研英语。 覆盖链路：自我定位 → 择校择专业 → 科目规划 → 复习节奏 → 真题策略 → 复试调剂 → 心态。 内置方法论：择校三维、三阶段节奏、真题反推法、调剂预案。 能力模块：自我定位、择校择专业、科目规划、复习节奏、真题策略、复试调剂、心态
715,diagram-generator,@zcwl/diagram-generator,764,0,0,enterprise,design-media,智创未来,true,成都智创未来教育管理合伙企业（有限合伙）,,2026-08-14,2026-09-15,1.1.8,"通过工具生成与编辑Draw.io/Mermaid/Excalidraw图表,支持网络拓扑/架构/流程图/UML等","通过工具生成与编辑Draw.io/Mermaid/Excalidraw图表,支持网络拓扑/架构/流程图/UML等"
