rank,slug,canonical_name,downloads,installs,stars,source,category,publisher,publisher_verified,certified_name,upstream_url,created_at,updated_at,version,description,description_zh
811,kutesmart-platform-order-components-finish-order-detail,@kutesmart/kutesmart-platform-order-components-finish-order-detail,266,0,0,enterprise,business-ops,青岛酷特智能股份有限公司,true,青岛酷特智能科技有限公司,,2026-07-03,2026-08-17,1.0.3,调用海外运营平台接口 GET /order/orden-detail/getFinishOrdenDetail，用于查询成品订单明细。这是一个最小颗粒度 API skill；当用户需要执行该单一接口动作，或上层 agent 需要编排商城浏览、搜索、下单链路中的这一步时触发。,调用海外运营平台接口 GET /order/orden-detail/getFinishOrdenDetail，用于查询成品订单明细。这是一个最小颗粒度 API skill；当用户需要执行该单一接口动作，或上层 agent 需要编排商城浏览、搜索、下单链路中的这一步时触发。
812,godot-gdscript-patterns,@org-02qudk26/godot-gdscript-patterns,266,0,0,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-17,1.0.0,掌握 Godot 4 的 GDScript 开发模式，涵盖信号、场景、状态机与性能优化。适用于构建 Godot 游戏、实现游戏系统或学习 GDScript 最佳,掌握 Godot 4 的 GDScript 开发模式，涵盖信号、场景、状态机与性能优化。适用于构建 Godot 游戏、实现游戏系统或学习 GDScript 最佳
813,banbox-fan-bearing-housing,@banbox/banbox-fan-bearing-housing,266,0,0,enterprise,business-ops,斑驳机电,true,台州斑驳机电有限公司,,2026-07-04,2026-08-17,1.0.0,"Banbox 官方 AI 采购助手 Skill —— 选型 / 查询 / 库存 / 报价一站搞定 Official Banbox AI procurement skill — product search, stock check, and quote generation in one place.","Banbox 官方 AI 采购助手 Skill —— 选型 / 查询 / 库存 / 报价一站搞定 Official Banbox AI procurement skill — product search, stock check, and quote generation in one place."
814,asce-agent-social,@credit2go/asce-agent-social,266,0,0,enterprise,ai-agent,上海即信数科信息技术有限公司,false,,,2026-06-14,2026-08-17,0.9.8,ASCE 龙虾通讯 — AI分身/龙虾Agent互相通讯Skill。基于邮件基础设施实现分布式Agent社交通讯：邀请建联、握手验证、消息互通、通讯录管理、自动轮询、Ed25519签名验签、抄送、群组群发、SMTP退信监控。纯邮件模式，零依赖，无端口开放。支持 WorkBuddy / EasyClaw / OpenClaw / Trae / Cursor 等平台。,ASCE 龙虾通讯 — AI分身/龙虾Agent互相通讯Skill。基于邮件基础设施实现分布式Agent社交通讯：邀请建联、握手验证、消息互通、通讯录管理、自动轮询、Ed25519签名验签、抄送、群组群发、SMTP退信监控。纯邮件模式，零依赖，无端口开放。支持 WorkBuddy / EasyClaw / OpenClaw / Trae / Cursor 等平台。
815,kuaishou-ai-feed,@redfox-data/kuaishou-ai-feed,265,0,0,enterprise,data-analysis,红狐数据,false,,,2026-06-16,2026-08-17,1.0.1,快手AI内容日报生成工具。每日自动扫描快手平台AI创作内容，按播放量筛选爆款视频并智能聚类，生成深色主题HTML日报（含封面图、互动数据、视频直链），同步输出AI情报洞察（热度TOP话题、起量信号、核心达人、推荐调查方向）。当用户需要AI快手日报、快手爆款、AI快手热点、快手AI内容、快手AI视频、快手情报时使用。触发词：AI快手日报、快手爆款、快手AI热点、快手情报、快手AI视频。,快手AI内容日报生成工具。每日自动扫描快手平台AI创作内容，按播放量筛选爆款视频并智能聚类，生成深色主题HTML日报（含封面图、互动数据、视频直链），同步输出AI情报洞察（热度TOP话题、起量信号、核心达人、推荐调查方向）。当用户需要AI快手日报、快手爆款、AI快手热点、快手AI内容、快手AI视频、快手情报时使用。触发词：AI快手日报、快手爆款、快手AI热点、快手情报、快手AI视频。
816,geo-analyzer-redfox,@redfox-data/geo-analyzer-redfox,264,0,1,enterprise,data-analysis,红狐数据,false,,,2026-07-22,2026-08-18,1.0.2,GEO（生成式引擎优化）品牌分析工具。自动向豆包、Kimi、DeepSeek 三个 AI 搜索引擎提问，分析品牌在 AI 回答中的出现率、情绪、信源引用、竞品对比，生成交互式 HTML 报告。当用户需要分析品牌在 AI 搜索引擎中的表现、GEO 优化、AI 搜索品牌监测、品牌 AI 可见度分析时使用。触发词：GEO分析、品牌AI搜索分析、AI搜索引擎优化、品牌可见度、GEO、geo analyze,GEO（生成式引擎优化）品牌分析工具。自动向豆包、Kimi、DeepSeek 三个 AI 搜索引擎提问，分析品牌在 AI 回答中的出现率、情绪、信源引用、竞品对比，生成交互式 HTML 报告。当用户需要分析品牌在 AI 搜索引擎中的表现、GEO 优化、AI 搜索品牌监测、品牌 AI 可见度分析时使用。触发词：GEO分析、品牌AI搜索分析、AI搜索引擎优化、品牌可见度、GEO、geo analyze
817,scientific-brainstorming,@org-02qudk26/scientific-brainstorming,264,0,0,enterprise,professional,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-18,1.0.0,富有创意的科研构思与探索。适用于开放式头脑风暴、探索跨学科联系、挑战既有假设，或识别研究空白。最适合尚无具体观测数据、处于早期研究规划阶段时使用。若要基于数据提,富有创意的科研构思与探索。适用于开放式头脑风暴、探索跨学科联系、挑战既有假设，或识别研究空白。最适合尚无具体观测数据、处于早期研究规划阶段时使用。若要基于数据提
818,management-system-integration,@engicool/management-system-integration,264,0,1,enterprise,professional,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-17,1.1.0,系统化整合多管理体系要素，支持预置ISO标准映射、兼容性分析与文件生成；当用户需要整合质量/环境/职业健康安全/信息安全等管理体系时使用,系统化整合多管理体系要素，支持预置ISO标准映射、兼容性分析与文件生成；当用户需要整合质量/环境/职业健康安全/信息安全等管理体系时使用
819,kutesmart-platform-product-detail-product-stock,@kutesmart/kutesmart-platform-product-detail-product-stock,263,0,0,enterprise,business-ops,青岛酷特智能股份有限公司,true,青岛酷特智能科技有限公司,,2026-07-03,2026-08-18,1.0.3,调用海外运营平台接口 GET /product/product/public/selectProductCountById，用于按商品、颜色、尺码查询成品库存。这是一个最小颗粒度 API skill；当用户需要执行该单一接口动作，或上层 agent 需要编排商城浏览、搜索、下单链路中的这一步时触发。,调用海外运营平台接口 GET /product/product/public/selectProductCountById，用于按商品、颜色、尺码查询成品库存。这是一个最小颗粒度 API skill；当用户需要执行该单一接口动作，或上层 agent 需要编排商城浏览、搜索、下单链路中的这一步时触发。
820,xby-ocr-captcha,@org-rn88lg3j/xby-ocr-captcha,263,0,0,enterprise,dev-programming,小笨羊科技,true,小笨羊科技（北京）有限公司,,2026-07-09,2026-08-17,1.0.0,输入常见验证码图片，返回验证码文本内容。,输入常见验证码图片，返回验证码文本内容。
821,ai-article-generator,@org-ykw7hi1f/ai-article-generator,262,0,0,enterprise,content-creation,河北创信数智科技有限公司,true,河北创信数智科技有限公司,,2026-06-24,2026-08-17,1.1.0,"AI文章生成器 - 智能生成各类高质量文章。支持公众号文章、小红书笔记、新闻稿、产品说明、学术论文等多种文体。基于用户提供的主题、关键词或大纲，自动生成结构完整、内容丰富的文章。触发词包括：""生成文章""、""写文章""、""AI写稿""、""文章生成""、""帮我写""。本技能可独立使用，也可与AI工具Box平台(tools.zzcxin.cn)集成，调用更强大的AI模型。","AI文章生成器 - 智能生成各类高质量文章。支持公众号文章、小红书笔记、新闻稿、产品说明、学术论文等多种文体。基于用户提供的主题、关键词或大纲，自动生成结构完整、内容丰富的文章。触发词包括：""生成文章""、""写文章""、""AI写稿""、""文章生成""、""帮我写""。本技能可独立使用，也可与AI工具Box平台(tools.zzcxin.cn)集成，调用更强大的AI模型。"
822,eqxiu-aiformcreator,@org-qm8l8iwu/eqxiu-aiformcreator,262,0,0,enterprise,business-ops,易企秀,true,北京中网易企秀科技有限公司,,2026-05-07,2026-08-17,1.0.0,支持招聘报名、招生登记、体检预约、活动报名、志愿者招募、比赛报名等多场景。提供海量酷炫模板，全程免费使用，制作简单三步完成，数据实时统计，服务稳定可靠,持招聘报名、招生登记、体检预约、活动报名、志愿者招募、比赛报名等多场景。提供海量酷炫模板，全程免费使用，制作简单三步完成，数据实时统计，服务稳定可靠
823,overseas-engineering-bd,@efficient-technology/overseas-engineering-bd,262,0,0,enterprise,business-ops,效享网络,true,四川效享网络科技有限公司,,2026-06-02,2026-08-17,1.0.1,海外工程业务拓展领域负载物——针对东非市场（坦桑尼亚/乌干达）的工程、光伏、钢结构业务。覆盖情报采集（爬虫/PDF OCR/文库搜索）、智能提取（DeepSeek API）、背景调查、联系补全、名录管理、触达执行（邮件/WhatsApp）、看板展示全价值链。5域18种任务，含依赖拓扑和UTOS接口。触发词：海外工...,东非（坦桑尼亚/乌干达）工程、光伏、钢结构业务拓展。覆盖情报采集（爬虫、PDF OCR、文库检索）、智能提取（DeepSeek API）、背景调查、联系人补全、名录管理、触达执行（邮件/WhatsApp）及看板展示全价值链。5域18项任务，含依赖拓扑和UTOS接口。触发词：海外工...
824,calibration-sop-generator,@engicool/calibration-sop-generator,262,0,1,enterprise,office-efficiency,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-17,1.1.0,辅助生成计量校准作业指导书；根据设备信息自动推荐适用标准、补充校准参数与环境要求，输出符合规范的指导书文档；当用户需要创建校准作业指导书、检定规程文档或计量技术文件时使用,辅助生成计量校准作业指导书；根据设备信息自动推荐适用标准、补充校准参数与环境要求，输出符合规范的指导书文档；当用户需要创建校准作业指导书、检定规程文档或计量技术文件时使用
825,excel-automation,@org-02qudk26/excel-automation,261,0,0,enterprise,office-efficiency,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-29,2026-08-18,1.0.0,用于对 Excel 文件执行表格工作流，帮助用户减少重复操作并得到可直接使用的结果。,用于对 Excel 文件执行表格工作流，帮助用户减少重复操作并得到可直接使用的结果。
826,humanize-cn-text,@cyinfo/humanize-cn-text,261,0,0,enterprise,content-creation,储云科技,true,广州储云信息科技有限公司,,2026-07-07,2026-08-18,1.0.0,35种AI痕迹一键检测，三级强度按场景自动匹配。从商务报告到朋友圈，让每段文字都像人写的——而不是「像AI写的」。写完后还会给自己打分，不达标自动返工。比你自己改得还认真。,35种AI痕迹一键检测，三级强度按场景自动匹配。从商务报告到朋友圈，让每段文字都像人写的——而不是「像AI写的」。写完后还会给自己打分，不达标自动返工。比你自己改得还认真。
827,remove-ai,@jaden/remove-ai,261,0,0,enterprise,content-creation,深圳钩深索隐文化有限公司,true,深圳钩深索隐文化有限公司,,2026-07-21,2026-08-18,1.0.0,"为什么有效 大多数 去AI工具 —倾向于合并短句、删减重复、让文字更""通顺""。但通顺不是文学的标准。有时候文学恰恰需要不通顺——需要断裂、停顿、重复、短句砸在长句后面产生的节奏变化。 这个 SKILL 理解这一点。它的七条规则本质上在做一件事：让文字更不像 AI 写的。更像人， 更少""作文感""， 更有呼吸。 它不是让文本变得更花哨，而是让文本变得更""不像被改过""。","为什么有效 大多数 去AI工具 —倾向于合并短句、删减重复、让文字更""通顺""。但通顺不是文学的标准。有时候文学恰恰需要不通顺——需要断裂、停顿、重复、短句砸在长句后面产生的节奏变化。 这个 SKILL 理解这一点。它的七条规则本质上在做一件事：让文字更不像 AI 写的。更像人， 更少""作文感""， 更有呼吸。 它不是让文本变得更花哨，而是让文本变得更""不像被改过""。"
828,kutesmart-platform-fabric-catalog-fabric-stock,@kutesmart/kutesmart-platform-fabric-catalog-fabric-stock,261,0,0,enterprise,business-ops,青岛酷特智能股份有限公司,true,青岛酷特智能科技有限公司,,2026-07-03,2026-08-18,1.0.3,调用海外运营平台接口 GET /fabric/selectFabricStock/{code}，用于查询面料库存。这是一个最小颗粒度 API skill；当用户需要执行该单一接口动作，或上层 agent 需要编排商城浏览、搜索、下单链路中的这一步时触发。,调用海外运营平台接口 GET /fabric/selectFabricStock/{code}，用于查询面料库存。这是一个最小颗粒度 API skill；当用户需要执行该单一接口动作，或上层 agent 需要编排商城浏览、搜索、下单链路中的这一步时触发。
829,kutesmart-platform-questionnaire-questionnaire-detail,@kutesmart/kutesmart-platform-questionnaire-questionnaire-detail,261,0,0,enterprise,ai-agent,青岛酷特智能股份有限公司,true,青岛酷特智能科技有限公司,,2026-07-03,2026-08-17,1.0.3,调用海外运营平台接口 GET /marketing/questionnaire-info/getQuestionnaireDetails/{questionnaireId}，用于问卷详情。这是一个最小颗粒度 API skill；当用户需要执行该单一接口动作，或上层 agent 需要编排商城浏览、搜索、下单链路中的这一步时触发。,调用海外运营平台接口 GET /marketing/questionnaire-info/getQuestionnaireDetails/{questionnaireId}，用于问卷详情。这是一个最小颗粒度 API skill；当用户需要执行该单一接口动作，或上层 agent 需要编排商城浏览、搜索、下单链路中的这一步时触发。
830,kutesmart-platform-questionnaire-share-questionnaire,@kutesmart/kutesmart-platform-questionnaire-share-questionnaire,261,0,0,enterprise,ai-agent,青岛酷特智能股份有限公司,true,青岛酷特智能科技有限公司,,2026-07-03,2026-08-17,1.0.3,调用海外运营平台接口 GET /marketing/questionnaire-info/shareQuestionnaire/{id}，用于问卷分享。这是一个最小颗粒度 API skill；当用户需要执行该单一接口动作，或上层 agent 需要编排商城浏览、搜索、下单链路中的这一步时触发。,调用海外运营平台接口 GET /marketing/questionnaire-info/shareQuestionnaire/{id}，用于问卷分享。这是一个最小颗粒度 API skill；当用户需要执行该单一接口动作，或上层 agent 需要编排商城浏览、搜索、下单链路中的这一步时触发。
831,qfd-quality-management,@engicool/qfd-quality-management,261,0,1,enterprise,professional,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-17,1.1.0,将客户需求转化为产品设计规范和质量目标的质量管理工具；当用户需要构建质量屋(VOC分析)、评估需求优先级或计算技术权重时使用,将客户需求转化为产品设计规范和质量目标的质量管理工具；当用户需要构建质量屋(VOC分析)、评估需求优先级或计算技术权重时使用
832,a3-report-generator,@engicool/a3-report-generator,260,0,2,enterprise,business-ops,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-17,1.1.0,辅助用户完成A3改善报告；通过强制交互收集信息、逐步追问验证、生成可编辑的HTML格式报告，适用于生产现场改善、质量问题分析等场景,辅助用户完成A3改善报告；通过强制交互收集信息、逐步追问验证、生成可编辑的HTML格式报告，适用于生产现场改善、质量问题分析等场景
833,dragonai0001,@org-i8ze0kds/dragonai0001,259,0,0,enterprise,business-ops,杭州烛龙智元科技有限公司,true,杭州烛龙智元科技有限公司,,2026-07-17,2026-08-18,1.0.0,研究目标公司，并基于职位描述和候选人材料，创建有证据支撑的、针对特定岗位的求职申请资料包。适用于用户希望识别岗位背后的业务部门、团队、产品线、利益相关方、招聘背景或隐性需求；调查公司招聘原因；定制或重写简历；对比简历与职位描述；撰写求职信；准备自我介绍和面试；诊断能力差距；提升ATS匹配度；转行；进行中英文求职材料本地化；或在不编造公司或候选人事实的前提下，整合一套有来源依据的完整申请资料包。,研究目标公司，并基于职位描述和候选人材料，创建有证据支撑的、针对特定岗位的求职申请资料包。适用于用户希望识别岗位背后的业务部门、团队、产品线、利益相关方、招聘背景或隐性需求；调查公司招聘原因；定制或重写简历；对比简历与职位描述；撰写求职信；准备自我介绍和面试；诊断能力差距；提升ATS匹配度；转行；进行中英文求职材料本地化；或在不编造公司或候选人事实的前提下，整合一套有来源依据的完整申请资料包。
834,kutesmart-platform-order-components-order-craft,@kutesmart/kutesmart-platform-order-components-order-craft,259,0,0,enterprise,business-ops,青岛酷特智能股份有限公司,true,青岛酷特智能科技有限公司,,2026-07-03,2026-08-18,1.0.3,调用海外运营平台接口 GET /order/orden-craft/getOrdenCraft，用于查询订单工艺。这是一个最小颗粒度 API skill；当用户需要执行该单一接口动作，或上层 agent 需要编排商城浏览、搜索、下单链路中的这一步时触发。,调用海外运营平台接口 GET /order/orden-craft/getOrdenCraft，用于查询订单工艺。这是一个最小颗粒度 API skill；当用户需要执行该单一接口动作，或上层 agent 需要编排商城浏览、搜索、下单链路中的这一步时触发。
835,fta-analysis,@engicool/fta-analysis,259,0,1,enterprise,professional,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-17,1.1.0,故障树分析技能；用于系统可靠性与安全性分析；支持故障树构建、可视化、概率计算、重要性分析、报告生成及数据导入导出；覆盖定性与定量FTA,故障树分析技能；用于系统可靠性与安全性分析；支持故障树构建、可视化、概率计算、重要性分析、报告生成及数据导入导出；覆盖定性与定量FTA
836,wecht-copywrite-alchemy,@redfox-data/wecht-copywrite-alchemy,258,0,0,enterprise,content-creation,红狐数据,false,,,2026-07-10,2026-08-18,1.0.1,公众号复刻蒸馏写作技能 —— 分析一位作者的多篇文章，深度还原其思维方式与写作风格，生成专属写作分身子技能与风格提示词。支持公众号平台自动采集素材，也可手动粘贴文章或指定文件路径。触发词：蒸馏写作风格、写作分身、克隆写作风格、复刻蒸馏写作技能。,公众号复刻蒸馏写作技能 —— 分析一位作者的多篇文章，深度还原其思维方式与写作风格，生成专属写作分身子技能与风格提示词。支持公众号平台自动采集素材，也可手动粘贴文章或指定文件路径。触发词：蒸馏写作风格、写作分身、克隆写作风格、复刻蒸馏写作技能。
837,kutesmart-platform-product-browse-all-categories,@kutesmart/kutesmart-platform-product-browse-all-categories,258,0,0,enterprise,business-ops,青岛酷特智能股份有限公司,true,青岛酷特智能科技有限公司,,2026-07-03,2026-08-18,1.0.3,调用海外运营平台接口 GET /product/product/selectAllCategory，用于获取已上架简定制/成品品类。这是一个最小颗粒度 API skill；当用户需要执行该单一接口动作，或上层 agent 需要编排商城浏览、搜索、下单链路中的这一步时触发。,调用海外运营平台接口 GET /product/product/selectAllCategory，用于获取已上架简定制/成品品类。这是一个最小颗粒度 API skill；当用户需要执行该单一接口动作，或上层 agent 需要编排商城浏览、搜索、下单链路中的这一步时触发。
838,pdf-md,@org-rn88lg3j/pdf-md,258,0,1,enterprise,office-efficiency,小笨羊科技,true,小笨羊科技（北京）有限公司,,2026-07-13,2026-08-18,1.0.1,将 PDF 文件内容抽取为结构化 Markdown 知识文档。支持文本型 PDF 和扫描件 OCR。自动检测当前 agent 的 PDF 读取能力，优先使用原生 PDF 阅读（视觉理解），备选使用 Python 库（PyMuPDF/pdfplumber）提取文本和图片，并对图片进行OCR文字提取，再理解内容进行知识抽取整理，最后严格格式化输出 Markdown。触发词：PDF知识抽取、提取笔记、整,将 PDF 文件内容抽取为结构化 Markdown 知识文档。支持文本型 PDF 和扫描件 OCR。自动检测当前 agent 的 PDF 读取能力，优先使用原生 PDF 阅读（视觉理解），备选使用 Python 库（PyMuPDF/pdfplumber）提取文本和图片，并对图片进行OCR文字提取，再理解内容进行知识抽取整理，最后严格格式化输出 Markdown。触发词：PDF知识抽取、提取笔记、整
839,hazard-inspection,@engicool/hazard-inspection,258,0,1,enterprise,professional,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-18,1.1.0,生产现场隐患排查与整改跟踪；用于日常安全检查、隐患录入、统计分析、整改任务管理及合规性评估；帮助企业建立隐患闭环管理机制,生产现场隐患排查与整改跟踪；用于日常安全检查、隐患录入、统计分析、整改任务管理及合规性评估；帮助企业建立隐患闭环管理机制
840,reliability-design,@engicool/reliability-design,258,0,1,enterprise,professional,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-18,1.1.0,提供可靠性设计原理、方法与量化评估指导；适用于产品/系统设计阶段进行可靠性分析、FMEA分析、可靠性指标计算及质量改进,提供可靠性设计原理、方法与量化评估指导；适用于产品/系统设计阶段进行可靠性分析、FMEA分析、可靠性指标计算及质量改进
841,ems-iso14001-planning,@engicool/ems-iso14001-planning,258,0,2,enterprise,professional,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-17,1.0.0,策划符合ISO14001:2026版要求的环境管理体系；根据组织行业、规模、特点定制EMS方案，生成体系文件指引；覆盖环境因素识别、合规义务、目标策划、运行控制等要素,策划符合ISO14001:2026版要求的环境管理体系；根据组织行业、规模、特点定制EMS方案，生成体系文件指引；覆盖环境因素识别、合规义务、目标策划、运行控制等要素
842,edit-article,@kunlungrowth/edit-article,257,0,0,enterprise,content-creation,昆仑增长,true,昆仑增长（深圳）技术有限公司,,2026-07-26,2026-08-18,1.0.0,通过重组章节、提升清晰度、收紧行文来编辑改进文章。,通过重组章节、提升清晰度、收紧行文来编辑改进文章。
843,audit-findings-and-capa-closed-loop-review,@baitongai/audit-findings-and-capa-closed-loop-review,257,0,0,enterprise,business-ops,百通AI服务平台,true,北京赛柏蓝科技有限公司,,2026-07-16,2026-08-17,1.0.0,检查审计发现、根因分析、纠正措施、纠正行动、预防措施、实施证据和效果检查 是否形成完整闭环。输入审计发现原文及关联CAPA材料，输出闭环矩阵、证据缺口清单、 逾期/延期项和关闭审查草案。适用于QA复核CAPA是否具备关闭条件、审计员跟踪整改进度、 CAPA Owner自查整改完整性等场景。,检查审计发现、根因分析、纠正措施、纠正行动、预防措施、实施证据和效果检查 是否形成完整闭环。输入审计发现原文及关联CAPA材料，输出闭环矩阵、证据缺口清单、 逾期/延期项和关闭审查草案。适用于QA复核CAPA是否具备关闭条件、审计员跟踪整改进度、 CAPA Owner自查整改完整性等场景。
844,cn-web-design-guidelines-zh,@org-02qudk26/cn-web-design-guidelines-zh,257,0,0,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-17,1.0.0,"审查 UI 代码是否符合 Web 界面指南。适用于当用户要求""审查我的 UI""、""检查可访问性""、""审计设计""、""审查 UX""或""检查我的网站是否符合最佳实践""","审查 UI 代码是否符合 Web 界面指南。适用于当用户要求""审查我的 UI""、""检查可访问性""、""审计设计""、""审查 UX""或""检查我的网站是否符合最佳实践"""
845,ziwei,@org-gfrg4dba/ziwei,256,0,0,enterprise,professional,上海熵海领航科技有限公司,true,上海熵海领航科技有限公司,,2026-08-03,2026-08-18,1.0.0,基于紫微斗数理论，根据出生时间生成专业命盘解读，包含性格、事业、财运、感情等全方位分析,基于紫微斗数理论，根据出生时间生成专业命盘解读，包含性格、事业、财运、感情等全方位分析
846,batch-invoice-verify,@org-422lyynw/batch-invoice-verify,256,0,0,enterprise,professional,柠檬云,true,深圳易财信息技术有限公司,,2026-07-02,2026-08-18,1.0.3,柠檬云面向企业财务场景的制作的发票批处理AI助手，实现发票批量查验、重复报销风险识别及台账自动生成与维护。 本 Skill 面向财务批量发票处理场景，自动多格式发票识别、真伪核验、查重风控，一键输出标准化发票台账，一站式解决人工逐票核对、重复报销管控难题。 多格式发票自动扫描提取：自动读取文件夹内 PDF、OFD、图片类发票文件，过滤非发票文件； 发票真伪核验+重复报销风险识别：实时连接发票查验系,柠檬云面向企业财务场景的制作的发票批处理AI助手，实现发票批量查验、重复报销风险识别及台账自动生成与维护。 本 Skill 面向财务批量发票处理场景，自动多格式发票识别、真伪核验、查重风控，一键输出标准化发票台账，一站式解决人工逐票核对、重复报销管控难题。 多格式发票自动扫描提取：自动读取文件夹内 PDF、OFD、图片类发票文件，过滤非发票文件； 发票真伪核验+重复报销风险识别：实时连接发票查验系
847,douyin-top-account-redfox,@redfox-data/douyin-top-account-redfox,256,0,0,enterprise,data-analysis,红狐数据,false,,,2026-06-05,2026-08-18,1.0.0,抖音每日最具影响力账号榜单追踪分析工具；日榜每日17:30更新/回溯7天，周榜每周一17:30更新/回溯3周，月榜每月2号9点更新/回溯3月；当用户需要查询抖音账号排名、抖音日榜/周榜/月榜、抖音赛道TOP账号或下载榜单报告时使用,抖音每日最具影响力账号榜单追踪分析工具；日榜每日17:30更新/回溯7天，周榜每周一17:30更新/回溯3周，月榜每月2号9点更新/回溯3月；当用户需要查询抖音账号排名、抖音日榜/周榜/月榜、抖音赛道TOP账号或下载榜单报告时使用
848,highschool-math-hub,@yimubiao/highschool-math-hub,256,0,1,enterprise,education,易目标,true,北京昊泽时空科技有限公司,,2026-07-22,2026-08-18,1.0.2,高中数学（高中（必修+选择性必修））：当用户提到或需要「高中数学」中知识点、题型、考点（如：集合、充分条件与必要条件、不等式、函数概念与性质、指数对数函数、三角函数、平面向量、复数、立体几何）时命中本技能，直接输出可点击的仿真页超链接；未命中则输出动图学数学总入口首页链接。覆盖人教版高中数学全册，用交互动图讲清函数、三角、向量、立体几何、导数与概率。 Interactive senior-high,高中数学（高中（必修+选择性必修））：当用户提到或需要「高中数学」中知识点、题型、考点（如：集合、充分条件与必要条件、不等式、函数概念与性质、指数对数函数、三角函数、平面向量、复数、立体几何）时命中本技能，直接输出可点击的仿真页超链接；未命中则输出动图学数学总入口首页链接。覆盖人教版高中数学全册，用交互动图讲清函数、三角、向量、立体几何、导数与概率。 Interactive senior-high
849,magazine-poster-skill,@org-39m6058n/magazine-poster-skill,256,0,0,enterprise,design-media,北京领带,true,北京领带信息科技有限公司,,2026-07-23,2026-08-18,1.0.0,海报生成的skill,海报生成的skill
850,supplier-management-plan,@engicool/supplier-management-plan,256,0,1,enterprise,business-ops,工程客,true,上海锋库网络科技有限公司,,2026-07-14,2026-08-17,1.0.1,面向供应商质量经理的供应商整体管理方案生成技能；以标准化框架覆盖分类分级、准入、绩效、审核、变更、协议、帮扶与应急，产出纯文字版与 Markdown 方案文档。,面向供应商质量经理的供应商整体管理方案生成技能；以标准化框架覆盖分类分级、准入、绩效、审核、变更、协议、帮扶与应急，产出纯文字版与 Markdown 方案文档。
851,pmo-tgn,@org-ctpqh5ft/pmo-tgn,256,0,0,enterprise,business-ops,同谷鸟健康,true,苏州同谷鸟健康科技有限公司,,2026-07-06,2026-08-17,1.0.0,,
852,matplotlib,@org-02qudk26/matplotlib,256,0,0,enterprise,data-analysis,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-17,1.0.0,用于完全自定义的低级别绘图库。当您需要对每个绘图元素进行精细控制、创建新颖的图表类型或集成特定科学工作流时使用。可导出为PNG/PDF/SVG用于发表。如需快速,用于完全自定义的低级别绘图库。当您需要对每个绘图元素进行精细控制、创建新颖的图表类型或集成特定科学工作流时使用。可导出为PNG/PDF/SVG用于发表。如需快速
853,javascript-pro,@org-02qudk26/javascript-pro,255,0,0,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-18,1.0.0,掌握包含 ES6+、异步模式和 Node.js API 的现代 JavaScript。处理 Promise、事件循环和浏览器/Node 兼容性。在 JavaSc,掌握包含 ES6+、异步模式和 Node.js API 的现代 JavaScript。处理 Promise、事件循环和浏览器/Node 兼容性。在 JavaSc
854,biz-admin-document,@kunlungrowth/biz-admin-document,255,0,0,enterprise,office-efficiency,昆仑增长,true,昆仑增长（深圳）技术有限公司,,2026-07-25,2026-08-18,1.0.0,撰写通知请示报告函等行政公文，符合格式规范与行文语气。适用企业行政与文书岗位。,撰写通知请示报告函等行政公文，符合格式规范与行文语气。适用企业行政与文书岗位。
855,caidazi-portfolio-review,@org-tr75fz5h/caidazi-portfolio-review,255,0,0,enterprise,professional,北京智策领航科技有限公司,true,北京智策领航科技有限公司,,2026-06-20,2026-08-17,1.0.0,,
856,literature-review-zh,@org-02qudk26/literature-review-zh,255,0,0,enterprise,knowledge-management,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-17,1.0.0,使用多个学术数据库（PubMed、arXiv、bioRxiv、Semantic Scholar等）进行全面的系统性文献综述。此技能应用于进行系统性文献综述、荟萃,使用多个学术数据库（PubMed、arXiv、bioRxiv、Semantic Scholar等）进行全面的系统性文献综述。此技能应用于进行系统性文献综述、荟萃
