rank,slug,canonical_name,downloads,installs,stars,source,category,publisher,publisher_verified,certified_name,upstream_url,created_at,updated_at,version,description,description_zh
684,vidu-video-generate-2,@vidu/vidu-video-generate-2,472,0,1,enterprise,design-media,北京生数科技股份有限公司,false,,,2026-05-19,2026-08-29,1.2.0,Vidu开放平台的视频生成能力，支持文生视频、图生视频、参考生视频、首尾帧生视频支持使用Vidu开放平台提供的所有模型版本。,Vidu开放平台的视频生成能力，支持文生视频、图生视频、参考生视频、首尾帧生视频支持使用Vidu开放平台提供的所有模型版本。
685,javascript-pro,@org-02qudk26/javascript-pro,470,0,0,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-29,1.0.0,掌握包含 ES6+、异步模式和 Node.js API 的现代 JavaScript。处理 Promise、事件循环和浏览器/Node 兼容性。在 JavaSc,掌握包含 ES6+、异步模式和 Node.js API 的现代 JavaScript。处理 Promise、事件循环和浏览器/Node 兼容性。在 JavaSc
686,csr-analyzer,@engicool/csr-analyzer,469,0,4,enterprise,professional,工程客,true,上海锋库网络科技有限公司,,2026-07-04,2026-08-28,2.1.2,"判断用户提供的文档是否属于汽车行业质量管理体系 IATF 16949 中的客户特定要求 (Customer-Specific Requirements, CSR)。直接触发词：判断CSR、客户特定要求、CSR审核、IATF CSR、CSR分析。语义触发：当用户消息中包含'客户要求'+'质量体系'、'OEM特殊要求'、'汽车客户额外要求'、'供应商质量手册'等组合时自动激活。文档分析触发：分析这份文","判断用户提供的文档是否属于汽车行业质量管理体系 IATF 16949 中的客户特定要求 (Customer-Specific Requirements, CSR)。直接触发词：判断CSR、客户特定要求、CSR审核、IATF CSR、CSR分析。语义触发：当用户消息中包含'客户要求'+'质量体系'、'OEM特殊要求'、'汽车客户额外要求'、'供应商质量手册'等组合时自动激活。文档分析触发：分析这份文"
687,itjuzitelegram,@org-h3dteuff/itjuzitelegram,469,0,0,enterprise,business-ops,IT桔子,true,北京岁月桔子科技有限公司,,2026-05-26,2026-08-28,1.0.0,查询 IT桔子创投电报。当用户询问今日最新事件、当天融资动态、近期创投消息、赛道事件流时触发。,查询IT桔子创投电报，触发于用户询问今日最新事件、当天融资动态、近期创投消息或赛道事件流。
688,citation-management,@org-02qudk26/citation-management,466,0,0,enterprise,professional,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-29,1.0.0,学术研究的综合引文管理。在 Google Scholar 和 PubMed 中搜索论文，提取准确的元数据，验证引文，并生成格式正确的 BibTeX 条目。当您需,学术研究的综合引文管理。在 Google Scholar 和 PubMed 中搜索论文，提取准确的元数据，验证引文，并生成格式正确的 BibTeX 条目。当您需
689,youhuo-resume,@org-ov217u2x/youhuo-resume,464,0,1,enterprise,business-ops,深圳有活科技有限公司,true,深圳有活科技有限公司,,2026-07-16,2026-08-29,1.5.5,【有活简历助手】国内500强企业官方招聘入口导航：问「推荐企业」「投哪些公司」「投递渠道」「网申入口」「产品运营推荐企业」「想投腾讯/银行/央企」即出已校验官网链接（不代投）。同时支持优化简历、改简历、简历润色、STAR量化、按JD匹配、ATS排版、导出PDF。说「优化简历」「改简历」「校招简历」「社招简历」「导出PDF」「美化简历」「投递导航」「国内500强」即用；可先查企业再优化简历。应届/社,【有活简历助手】国内500强企业官方招聘入口导航：问「推荐企业」「投哪些公司」「投递渠道」「网申入口」「产品运营推荐企业」「想投腾讯/银行/央企」即出已校验官网链接（不代投）。同时支持优化简历、改简历、简历润色、STAR量化、按JD匹配、ATS排版、导出PDF。说「优化简历」「改简历」「校招简历」「社招简历」「导出PDF」「美化简历」「投递导航」「国内500强」即用；可先查企业再优化简历。应届/社
690,5why-analysis,@engicool/5why-analysis,463,0,3,enterprise,business-ops,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-29,1.1.0,5WHY根本原因分析专属引导师，通过追问-校验-判定流程帮助用户快速定位问题根源；适用于设备故障、生产异常、质量缺陷等现场问题分析,5WHY根本原因分析专属引导师，通过追问-校验-判定流程帮助用户快速定位问题根源；适用于设备故障、生产异常、质量缺陷等现场问题分析
691,stop-slop-zh-moways,@org-vc3t81nj/stop-slop-zh-moways,462,0,0,enterprise,content-creation,博维管理咨询,true,博维管理咨询（广州）有限公司,,2026-07-17,2026-08-29,1.0.0,去除中文文本中的 AI 写作痕迹，让文档读起来像人写的。适用于商务文档、学术文本、内容创作、工程文档等各类中文文风的优化润色。,去除中文文本中的 AI 写作痕迹，让文档读起来像人写的。适用于商务文档、学术文本、内容创作、工程文档等各类中文文风的优化润色。
692,headteacher-tools,@org-qg3ht1fx/headteacher-tools,461,0,1,enterprise,education,珠海禾方教育科技有限公司,true,珠海禾方教育科技有限公司,,2026-08-05,2026-08-29,1.0.0,班主任工作AI助手，提供班主任工作计划、学生谈话记录、班级活动策划、学生档案管理、家访记录表、班会课设计、学生心理档案、突发事件处理、学生评语撰写、班级量化考核、学生奖励惩罚、家长会发言稿、学生个别教育、班干部培训、毕业班管理等班主任日常带班工作的模板、流程与文书生成。当用户提到班主任、带班、班级管理、家访、家长会、写评语、班级活动、学生谈话、班干部、毕业班、班级量化等场景时使用。,班主任工作AI助手，提供班主任工作计划、学生谈话记录、班级活动策划、学生档案管理、家访记录表、班会课设计、学生心理档案、突发事件处理、学生评语撰写、班级量化考核、学生奖励惩罚、家长会发言稿、学生个别教育、班干部培训、毕业班管理等班主任日常带班工作的模板、流程与文书生成。当用户提到班主任、带班、班级管理、家访、家长会、写评语、班级活动、学生谈话、班干部、毕业班、班级量化等场景时使用。
693,weaver-e10-login,@org-vsc9dz4y/weaver-e10-login,461,0,1,enterprise,office-efficiency,泛微网络科技股份有限公司,true,泛微网络科技股份有限公司,,2026-08-20,2026-08-29,1.2.0,E10 平台独立登录认证 —— OAuth2.0 浏览器授权 / ETEAMSID 手动设置 / 状态查询 / 多环境切换,E10 平台独立登录认证 —— OAuth2.0 浏览器授权 / ETEAMSID 手动设置 / 状态查询 / 多环境切换
694,longway-erp-skills,@org-qzhylp8y/longway-erp-skills,461,0,0,enterprise,business-ops,龙维商软,false,,,2026-06-15,2026-08-29,1.0.9,龙维 ERP 查询技能总入口。当需要查询龙维 ERP 的询报价、型号库存、销售管理、采购管理、应收应付、客户关系等数据时使用。,龙维 ERP 查询技能总入口。当需要查询龙维 ERP 的询报价、型号库存、销售管理、采购管理、应收应付、客户关系等数据时使用。
695,frontend-design-zh,@org-02qudk26/frontend-design-zh,461,0,2,enterprise,design-media,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-29,1.0.0,在构建新 UI 或重塑现有 UI 时提供独特、有意识的设计指导。帮助确定审美方向、排版以及做出不像模板默认值的选择。,在构建新 UI 或重塑现有 UI 时提供独特、有意识的设计指导。帮助确定审美方向、排版以及做出不像模板默认值的选择。
696,daily-children-audio-picture-book-showapi,@showapi/daily-children-audio-picture-book-showapi,459,0,0,enterprise,content-creation,万维易源,true,昆明秀派科技有限公司,,2026-08-18,2026-08-29,1.0.0,根据主题和年龄段自动生成儿童有声绘本，包含适龄故事创作、安全审查、插画生成、语音合成及多模态融合；适用于儿童内容生产、睡前故事定制、早教绘本制作场景,根据主题和年龄段自动生成儿童有声绘本，包含适龄故事创作、安全审查、插画生成、语音合成及多模态融合；适用于儿童内容生产、睡前故事定制、早教绘本制作场景
697,pet-video-script-domain,@efficient-technology/pet-video-script-domain,459,0,0,enterprise,content-creation,效享网络,true,四川效享网络科技有限公司,,2026-06-06,2026-08-28,1.0.1,萌宠短视频创作知识参考库（领域负载物）。覆盖宠物角色建档、故事概念设计、分镜脚本生成、AI视频提示词四大域，含15种任务类型。为AI视频生成工具（Seedance 2.0/Kling/Veo等）提供结构化分镜脚本与英文提示词。触发词：萌宠视频、宠物脚本、pet video script、萌宠短视频、宠物分镜、AI...,萌宠短视频创作知识参考库（领域负载物）。覆盖宠物角色建档、故事概念设计、分镜脚本生成、AI视频提示词四大域，含15种任务类型。为AI视频生成工具（Seedance 2.0/Kling/Veo等）提供结构化分镜脚本与英文提示词。触发词：萌宠视频、宠物脚本、pet video script、萌宠短视频、宠物分镜、AI...
698,gffunddetail,@org-mijzrode/gffunddetail,459,0,2,enterprise,professional,广发证券,true,广发证券股份有限公司,,2026-06-12,2026-08-28,1.0.0,本Skill基于广发证券权威数据接口构建，支持查询基金完整详情，包含净值、收益率、风险等级、申赎规则、基金经理、基金公司与综合评价，用于基金资料查询与基本面对比。,本Skill基于广发证券权威数据接口构建，支持查询基金完整详情，包含净值、收益率、风险等级、申赎规则、基金经理、基金公司与综合评价，用于基金资料查询与基本面对比。
699,using-superpowers-zh,@org-02qudk26/using-superpowers-zh,455,0,1,enterprise,ai-agent,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-29,1.0.0,在开始任何对话时使用——建立如何查找和使用技能的规范，在任何回复（包括澄清性问题）之前 要求调用 Skill 工具。,在开始任何对话时使用——建立如何查找和使用技能的规范，在任何回复（包括澄清性问题）之前 要求调用 Skill 工具。
700,architecture-patterns-zh,@org-02qudk26/architecture-patterns-zh,454,0,0,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-29,1.0.0,后端架构模式（整洁架构、六边形架构、DDD）。,后端架构模式（整洁架构、六边形架构、DDD）。
701,batch-invoice-verify,@org-422lyynw/batch-invoice-verify,453,0,0,enterprise,professional,柠檬云,true,深圳易财信息技术有限公司,,2026-07-02,2026-08-29,1.0.4,柠檬云面向企业财务场景的制作的发票批处理AI助手，实现发票批量查验、重复报销风险识别及台账自动生成与维护。 本 Skill 面向财务批量发票处理场景，自动多格式发票识别、真伪核验、查重风控，一键输出标准化发票台账，一站式解决人工逐票核对、重复报销管控难题。 多格式发票自动扫描提取：自动读取文件夹内 PDF、OFD、图片类发票文件，过滤非发票文件； 发票真伪核验+重复报销风险识别：实时连接发票查验系,柠檬云面向企业财务场景的制作的发票批处理AI助手，实现发票批量查验、重复报销风险识别及台账自动生成与维护。 本 Skill 面向财务批量发票处理场景，自动多格式发票识别、真伪核验、查重风控，一键输出标准化发票台账，一站式解决人工逐票核对、重复报销管控难题。 多格式发票自动扫描提取：自动读取文件夹内 PDF、OFD、图片类发票文件，过滤非发票文件； 发票真伪核验+重复报销风险识别：实时连接发票查验系
702,makeup-guide-and-effect-generation-showapi,@showapi/makeup-guide-and-effect-generation-showapi,452,0,0,enterprise,design-media,万维易源,true,昆明秀派科技有限公司,,2026-08-17,2026-08-29,1.0.0,上传素颜照片与妆造主题，生成定制化化妆步骤、9宫格指导图及人物一致性效果图；适用于美妆教学、妆造设计、个人形象定制、美妆内容创作场景,上传素颜照片与妆造主题，生成定制化化妆步骤、9宫格指导图及人物一致性效果图；适用于美妆教学、妆造设计、个人形象定制、美妆内容创作场景
703,matplotlib,@org-02qudk26/matplotlib,452,0,0,enterprise,data-analysis,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-29,1.0.0,用于完全自定义的低级别绘图库。当您需要对每个绘图元素进行精细控制、创建新颖的图表类型或集成特定科学工作流时使用。可导出为PNG/PDF/SVG用于发表。如需快速,用于完全自定义的低级别绘图库。当您需要对每个绘图元素进行精细控制、创建新颖的图表类型或集成特定科学工作流时使用。可导出为PNG/PDF/SVG用于发表。如需快速
704,scientific-brainstorming,@org-02qudk26/scientific-brainstorming,451,0,0,enterprise,professional,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-29,1.0.0,富有创意的科研构思与探索。适用于开放式头脑风暴、探索跨学科联系、挑战既有假设，或识别研究空白。最适合尚无具体观测数据、处于早期研究规划阶段时使用。若要基于数据提,富有创意的科研构思与探索。适用于开放式头脑风暴、探索跨学科联系、挑战既有假设，或识别研究空白。最适合尚无具体观测数据、处于早期研究规划阶段时使用。若要基于数据提
705,fintrust-deep-research,@org-qoa1dr8y/fintrust-deep-research,450,0,19,enterprise,professional,复星国际证券,true,星财智科技（深圳）有限公司长沙分公司,,2026-08-07,2026-08-29,1.0.6,别再翻十几份研报了——你只需要说一句「帮我看看英伟达」，复星财富旗下星财富（Fosun Wealth） AI - 港美股专业投研分析 Skills 就能拿到带图表的交互式 HTML 深度投资研报。基本面、估值、财报、机构资金、催化剂，一次拉齐，全程客观拆解，不喊单。 快来开通星财富APP 免费API Key，即刻辅助投研。,别再翻十几份研报了——你只需要说一句「帮我看看英伟达」，复星财富旗下星财富（Fosun Wealth） AI - 港美股专业投研分析 Skills 就能拿到带图表的交互式 HTML 深度投资研报。基本面、估值、财报、机构资金、催化剂，一次拉齐，全程客观拆解，不喊单。 快来开通星财富APP 免费API Key，即刻辅助投研。
706,ad-traffic,@org-fq6oz6ky/ad-traffic,449,0,0,enterprise,business-ops,婵梦科技,true,杭州婵梦传媒科技有限公司,,2026-07-15,2026-08-29,1.0.0,覆盖DOU+、千川和巨量引擎投放，提供账户搭建、定向出价、素材测试、数据诊断、搜索流量优化及投流与IP协同增长方案。,覆盖DOU+、千川和巨量引擎投放，提供账户搭建、定向出价、素材测试、数据诊断、搜索流量优化及投流与IP协同增长方案。
707,cn-web-design-guidelines-zh,@org-02qudk26/cn-web-design-guidelines-zh,449,0,1,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-28,1.0.0,"审查 UI 代码是否符合 Web 界面指南。适用于当用户要求""审查我的 UI""、""检查可访问性""、""审计设计""、""审查 UX""或""检查我的网站是否符合最佳实践""","审查 UI 代码是否符合 Web 界面指南。适用于当用户要求""审查我的 UI""、""检查可访问性""、""审计设计""、""审查 UX""或""检查我的网站是否符合最佳实践"""
708,kaoyan-planner,@douease/kaoyan-planner,448,0,0,enterprise,education,抖易团队DouEase,true,山东抖易网络科技有限公司,,2026-07-21,2026-08-29,1.0.0,考研择校与备考规划一站式解决方案。当用户提到考研、择校、报录比、复试线、国家线、学硕、专硕、非全日制、全日制、考研英语、考研数学、考研政治、专业课、真题、一战、二战、调剂、复试、初试、备考计划、学习计划、复习规划、在职考研、跨考、跨专业、上岸、目标院校、研究生、读研、肖四肖八、英语一、英语二、数一数二数三时使用本技能。核心能力：六维择校决策矩阵打分（本科背景匹配度、专业实力、城市就业、报录比、复试,考研择校与备考规划一站式解决方案。当用户提到考研、择校、报录比、复试线、国家线、学硕、专硕、非全日制、全日制、考研英语、考研数学、考研政治、专业课、真题、一战、二战、调剂、复试、初试、备考计划、学习计划、复习规划、在职考研、跨考、跨专业、上岸、目标院校、研究生、读研、肖四肖八、英语一、英语二、数一数二数三时使用本技能。核心能力：六维择校决策矩阵打分（本科背景匹配度、专业实力、城市就业、报录比、复试
709,gzh-ai-feed-redfox,@redfox-data/gzh-ai-feed-redfox,448,0,0,enterprise,knowledge-management,红狐数据,false,,,2026-06-05,2026-08-29,1.0.3,"AI公众号信息源 — Daily scan of AI WeChat public accounts, finding the hottest articles by read count, auto-clustering into topics, and generating a styled HTML report with cover images, metrics, search, and","AI公众号信息源 — Daily scan of AI WeChat public accounts, finding the hottest articles by read count, auto-clustering into topics, and generating a styled HTML report with cover images, metrics, search, and"
710,fmea-assistant,@engicool/fmea-assistant,448,0,2,enterprise,professional,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-29,1.1.0,辅助FMEA 2019版分析；帮助用户完成失效模式识别、RPN计算、风险等级评估与预防措施跟踪；支持DFMEA、PFMEA、SFMEA全场景,辅助FMEA 2019版分析；帮助用户完成失效模式识别、RPN计算、风险等级评估与预防措施跟踪；支持DFMEA、PFMEA、SFMEA全场景
711,douyin-rise-ranking-redfox,@redfox-data/douyin-rise-ranking-redfox,448,0,0,enterprise,data-analysis,红狐数据,false,,,2026-06-05,2026-08-28,1.0.0,获取抖音涨粉账号推荐数据，支持日榜/周榜/月榜按分类查询抖音账号涨粉排行，含总粉丝数、涨粉率与粉丝增量；当用户需要查询抖音涨粉榜、分析各领域账号涨粉趋势、了解粉丝增长数据或获取运营参考时使用,获取抖音涨粉账号推荐数据，支持日榜/周榜/月榜按分类查询抖音账号涨粉排行，含总粉丝数、涨粉率与粉丝增量；当用户需要查询抖音涨粉榜、分析各领域账号涨粉趋势、了解粉丝增长数据或获取运营参考时使用
712,ascent1,@org-02qudk26/ascent1,447,0,0,enterprise,education,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-18,2026-08-29,1.0.0,Planning career strategy for job change/side-business/independence. Owns self-an,Planning career strategy for job change/side-business/independence. Owns self-an
713,cn-xlsx,@org-02qudk26/cn-xlsx,446,0,0,enterprise,office-efficiency,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-22,2026-08-29,1.0.0,当电子表格文件是主要输入或输出时，请使用此技能,当电子表格文件是主要输入或输出时，请使用此技能
714,tomato-novel,@org-1iwqkwdi/tomato-novel,445,0,0,enterprise,life-service,lilytest,false,,,2026-06-22,2026-08-28,1.0.1,好像是番茄小说xxxx,好像是番茄小说xxxx
715,cs-obsidian,@org-zzl567pv/cs-obsidian,442,0,0,enterprise,knowledge-management,CS工作室,false,,,2026-05-18,2026-08-28,1.0.2,描述-obsidian-0608-02,描述-obsidian-0608-02
716,remotion-best-practices-zh,@org-02qudk26/remotion-best-practices-zh,440,0,1,enterprise,design-media,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-29,1.0.0,Remotion 最佳实践 - 在 React 中创建视频,Remotion 最佳实践 - 在 React 中创建视频
717,hr-system-job-description-consistency-review,@baitongai/hr-system-job-description-consistency-review,440,0,0,enterprise,office-efficiency,百通AI服务平台,true,北京赛柏蓝科技有限公司,,2026-07-22,2026-08-29,1.0.0,跨文件审校 HR 制度、岗位说明书、组织架构与质量体系文件中岗位职责、术语、版本的一致性，输出按 4 级风险（高/中/低/信息提示）分级的冲突清单、证据位置、合规红线建议和待法务/QA 决策项。支持部门级全量巡检和岗位级定向审校两种模式，可按职责/术语/版本维度独立筛选。当用户上传人事/组织/质量多份受控文件并要求核验职责、术语、版本是否对得齐时使用。,跨文件审校 HR 制度、岗位说明书、组织架构与质量体系文件中岗位职责、术语、版本的一致性，输出按 4 级风险（高/中/低/信息提示）分级的冲突清单、证据位置、合规红线建议和待法务/QA 决策项。支持部门级全量巡检和岗位级定向审校两种模式，可按职责/术语/版本维度独立筛选。当用户上传人事/组织/质量多份受控文件并要求核验职责、术语、版本是否对得齐时使用。
718,minigame-i18n,@tencent-adm/minigame-i18n,439,0,2,enterprise,dev-programming,微信小游戏团队,true,腾讯科技（深圳）有限公司,,2026-05-19,2026-08-29,1.0.1,"微信小游戏出海本地化翻译技能。帮助国内微信小游戏完成国际化（i18n），支持从中文翻译到英语、韩语、泰语等目标语言。 当用户提到以下任何场景时，请使用本技能： - ""本地化""、""国际化""、""i18n""、""翻译""、""出海""、""多语言"" - ""把游戏翻译成英文/韩文/泰文"" - ""小游戏出海""、""游戏本地化"" - ""提取中文文本""、""扫描项目中的中文"" - ""生成语言包""、""替换中文文本"" - ""翻","微信小游戏出海本地化翻译技能。帮助国内微信小游戏完成国际化（i18n），支持从中文翻译到英语、韩语、泰语等目标语言。 当用户提到以下任何场景时，请使用本技能： - ""本地化""、""国际化""、""i18n""、""翻译""、""出海""、""多语言"" - ""把游戏翻译成英文/韩文/泰文"" - ""小游戏出海""、""游戏本地化"" - ""提取中文文本""、""扫描项目中的中文"" - ""生成语言包""、""替换中文文本"" - ""翻"
719,ad-creative-zh,@org-02qudk26/ad-creative-zh,439,0,0,enterprise,content-creation,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-29,1.0.0,规模化生成并迭代广告创意。,规模化生成并迭代广告创意。
720,k12-xiaoxue,@org-qg3ht1fx/k12-xiaoxue,438,0,2,enterprise,education,珠海禾方教育科技有限公司,true,珠海禾方教育科技有限公司,,2026-08-05,2026-08-29,1.0.0,小学学科与素养工具包，面向小学阶段（1-6年级）的语文、数学、英语、科学、艺术、体育、德育及班级管理工作，提供拼音、识字写字、口算、应用题、看图写话、阅读理解、英语启蒙、科学实验、班会活动、习惯养成、家长沟通、期末评语、成长档案等场景的辅助工具。当用户提到辅导小学生、小学拼音、口算、看图写话、生字卡片、数学思维、英语绘本、暑期规划、安全教育、节日活动、评语生成等场景时使用。,小学学科与素养工具包，面向小学阶段（1-6年级）的语文、数学、英语、科学、艺术、体育、德育及班级管理工作，提供拼音、识字写字、口算、应用题、看图写话、阅读理解、英语启蒙、科学实验、班会活动、习惯养成、家长沟通、期末评语、成长档案等场景的辅助工具。当用户提到辅导小学生、小学拼音、口算、看图写话、生字卡片、数学思维、英语绘本、暑期规划、安全教育、节日活动、评语生成等场景时使用。
721,3d-web-experience-zh,@org-02qudk26/3d-web-experience-zh,437,0,1,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-29,1.0.0,使用 Three.js / R3F / Spline 构建 Web 端 3D 体验。,使用 Three.js / R3F / Spline 构建 Web 端 3D 体验。
722,medical-evidence-integration-and-information-verification,@baitongai/medical-evidence-integration-and-information-verification,436,0,0,enterprise,professional,百通AI服务平台,true,北京赛柏蓝科技有限公司,,2026-07-16,2026-08-29,1.0.0,医学证据策略顾问技能，用于通过系统化文献检索、循证医学证据分级评价、多维数据整合与传播信息交叉验证的方法， 完成目标医药产品全部传播声明所依赖的医学证据链条的构建与审核，以达成品牌传播信息的医学严谨性、科学可信性与监管合规性零缺陷。 当用户提出以下意图时触发： 医学证据整合、医学信息验证、证据-声明匹配审核、循证医学证据评价、 传播声明证据审核、医学文献系统检索、GRADE证据评级、证据质量评价、,医学证据策略顾问技能，用于通过系统化文献检索、循证医学证据分级评价、多维数据整合与传播信息交叉验证的方法， 完成目标医药产品全部传播声明所依赖的医学证据链条的构建与审核，以达成品牌传播信息的医学严谨性、科学可信性与监管合规性零缺陷。 当用户提出以下意图时触发： 医学证据整合、医学信息验证、证据-声明匹配审核、循证医学证据评价、 传播声明证据审核、医学文献系统检索、GRADE证据评级、证据质量评价、
723,8d-report-assistant,@engicool/8d-report-assistant,436,0,1,enterprise,business-ops,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-29,1.1.0,8D问题解决报告生成工具，采用分步引导+对话式信息收集模式，生成结构化详细报告，适用于汽车等行业质量问题分析场景；覆盖D1-D8八大步骤,8D问题解决报告生成工具，采用分步引导+对话式信息收集模式，生成结构化详细报告，适用于汽车等行业质量问题分析场景；覆盖D1-D8八大步骤
724,fundus-images-ai-analysis,@tencent-adm/fundus-images-ai-analysis,435,10,1,enterprise,professional,腾讯健康觅影团队,true,腾讯科技（深圳）有限公司,,2026-04-14,2026-08-29,1.0.4,眼底 AI 多病种分析服务（Fundus Images AI Analysis）。当用户需要上传眼底图像进行 AI 诊断、查询眼底诊断结果、分析眼底图片时使用。支持眼底图像上传（JPEG/PNG/DICOM，单文件≤5MB）和诊断结果查询。触发词：眼底诊断、眼底分析、眼底图片、AI诊断眼底、查眼底。,眼底 AI 多病种分析服务（Fundus Images AI Analysis）。当用户需要上传眼底图像进行 AI 诊断、查询眼底诊断结果、分析眼底图片时使用。支持眼底图像上传（JPEG/PNG/DICOM，单文件≤5MB）和诊断结果查询。触发词：眼底诊断、眼底分析、眼底图片、AI诊断眼底、查眼底。
725,douyin-weekly-surge-pro,@redfox-data/douyin-weekly-surge-pro,435,0,0,enterprise,data-analysis,红狐数据,false,,,2026-06-05,2026-08-28,1.0.1,抖音七日点赞飙升榜查询工具。周度收录全平台抖音作品，输出七日新增点赞TOP50榜单，支持按赛道分类查询、历史日期回溯（最多30天）。当用户查询抖音七日飙升榜、抖音周榜飙升、抖音七日点赞飙升、抖音周度飙升榜时使用。触发词：抖音七日飙升榜、七日点赞飙升、周度飙升排名、周榜飙升、抖音七日新增、抖音周榜飙升。,抖音七日点赞飙升榜查询工具。周度收录全平台抖音作品，输出七日新增点赞TOP50榜单，支持按赛道分类查询、历史日期回溯（最多30天）。当用户查询抖音七日飙升榜、抖音周榜飙升、抖音七日点赞飙升、抖音周度飙升榜时使用。触发词：抖音七日飙升榜、七日点赞飙升、周度飙升排名、周榜飙升、抖音七日新增、抖音周榜飙升。
726,vidu-generation-2,@vidu/vidu-generation-2,435,0,1,enterprise,design-media,北京生数科技股份有限公司,false,,,2026-05-19,2026-08-28,1.2.0,Vidu AI 视频/图片/音频生成。支持文生视频、图生视频、参考生视频、图片生成、TTS语音合成、声音复刻。对话式调用，自动识别意图。,Vidu AI 视频/图片/音频生成。支持文生视频、图生视频、参考生视频、图片生成、TTS语音合成、声音复刻。对话式调用，自动识别意图。
727,cmm,@org-zt34hbro/cmm,434,0,0,enterprise,business-ops,厦门蝉羽网络科技有限公司,false,,,2026-07-30,2026-08-29,1.0.1,蝉妈妈官方skill，完整获取蝉妈妈抖音电商数据，找达人，找网红，找爆品，查抖音小店，品牌表现就用蝉妈妈数据，,蝉妈妈官方skill，完整获取蝉妈妈抖音电商数据，找达人，找网红，找爆品，查抖音小店，品牌表现就用蝉妈妈数据，
728,gfetfrank,@org-mijzrode/gfetfrank,432,0,2,enterprise,professional,广发证券,true,广发证券股份有限公司,,2026-06-12,2026-08-29,1.0.0,广发证券ETF排行查询工具，支持涨跌幅、换手率、主力资金、申赎、溢价率等多维度ETF榜单数据查询,广发证券ETF排行查询工具，支持涨跌幅、换手率、主力资金、申赎、溢价率等多维度ETF榜单数据查询
729,ppt-layout,@kunlungrowth/ppt-layout,432,0,0,enterprise,office-efficiency,昆仑增长,true,昆仑增长（深圳）技术有限公司,,2026-08-05,2026-08-29,1.0.0,【PPT排版】办公提效落地演示：把杂乱页面排成对齐、留白、层次分明的专业版面，含图文混排与对齐技巧。昆仑增长企业AI落地服务样例。,【PPT排版】办公提效落地演示：把杂乱页面排成对齐、留白、层次分明的专业版面，含图文混排与对齐技巧。昆仑增长企业AI落地服务样例。
730,academic-translation-polisher,@org-6fjq4wei/academic-translation-polisher,431,0,0,enterprise,content-creation,郑州锦沣数字科技有限公司,true,郑州锦沣数字科技有限公司,,2026-08-01,2026-08-29,1.0.0,中英双向学术翻译，保持论文专业术语准确性,中英双向学术翻译，保持论文专业术语准确性
731,iso-13485-qms-planning,@engicool/iso-13485-qms-planning,431,0,2,enterprise,professional,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-29,1.1.0,医疗器械质量管理体系策划；帮助用户建立ISO13485合规体系、设计质量方针目标、策划组织架构、编写体系文件、规划内审与管理评审,医疗器械质量管理体系策划；帮助用户建立ISO13485合规体系、设计质量方针目标、策划组织架构、编写体系文件、规划内审与管理评审
732,microsoft-foundry,@org-02qudk26/microsoft-foundry,431,0,0,enterprise,it-ops-security,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-22,2026-08-28,1.0.0,Microsoft Foundry（又名Azure AI Foundry）开发的专业知识，包括故障排除、最佳实践、决策制定、架构与设计模式、限制与配额、安全性、,Microsoft Foundry（又名Azure AI Foundry）开发的专业知识，包括故障排除、最佳实践、决策制定、架构与设计模式、限制与配额、安全性、
733,game-ui-voice-pack,@beatra-ai/game-ui-voice-pack,430,0,1,enterprise,design-media,beatra,true,乐萱同行科技（深圳）有限公司,,2026-08-23,2026-08-29,0.1.1,游戏配音按已经写好的界面短句，做成每条提示一条口播。按钮语音、胜利语音、失败语音都按UI语音来录，一次给出8到20条游戏提示音，也适合游戏界面口播。,游戏配音按已经写好的界面短句，做成每条提示一条口播。按钮语音、胜利语音、失败语音都按UI语音来录，一次给出8到20条游戏提示音，也适合游戏界面口播。
734,copy-polish,@kunlungrowth/copy-polish,429,0,0,enterprise,content-creation,昆仑增长,true,昆仑增长（深圳）技术有限公司,,2026-07-27,2026-08-29,1.0.0,润色优化各类文案，提升通顺节奏说服力与卖点表达,润色优化各类文案，提升通顺节奏说服力与卖点表达
